what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.gef,3.5.0.v20090528-1511,"org.eclipse.gef",1248809689189
stopped,bundle,org.eclipse.datatools.capabilities,1.0.0.v20090611-0411,"org.eclipse.datatools.capabilities",1248809689190
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.postgresql.ui",1248809689190
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v200906020900,"org.eclipse.datatools.connectivity.db.generic.ui",1248809689191
stopped,bundle,org.eclipse.datatools.connectivity.oda.flatfile.ui,3.1.0.v200906020553,"org.eclipse.datatools.connectivity.oda.flatfile.ui",1248809689191
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.0.v200906111145,"org.eclipse.datatools.enablement.oda.ws.ui",1248809689192
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.2.0.v200904280338,"org.eclipse.datatools.enablement.oda.xml.ui",1248809689192
stopped,bundle,org.eclipse.datatools.connectivity.oda.design.ui,3.2.0.v200906030238,"org.eclipse.datatools.connectivity.oda.design.ui",1248809689193
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.1.100.v200906020553,"org.eclipse.datatools.connectivity.sqm.core.ui",1248809689193
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200906020553,"org.eclipse.datatools.connectivity.ui.dse",1248809689194
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.iseries.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.ibm.db2.iseries.ui",1248809689195
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.luw.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.ibm.db2.luw.ui",1248809689195
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.ibm.db2.zseries.ui",1248809689196
stopped,bundle,org.eclipse.datatools.enablement.ibm.informix.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.ibm.informix.ui",1248809689196
stopped,bundle,org.eclipse.datatools.enablement.msft.sqlserver.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.msft.sqlserver.ui",1248809689197
stopped,bundle,org.eclipse.datatools.enablement.mysql.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.mysql.ui",1248809689197
stopped,bundle,org.eclipse.datatools.enablement.oracle.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.oracle.ui",1248809689198
stopped,bundle,org.eclipse.datatools.enablement.sap.maxdb.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sap.maxdb.ui",1248809689198
stopped,bundle,org.eclipse.datatools.connectivity.ui,1.1.4.v200906020553,"org.eclipse.datatools.connectivity.ui",1248809689199
stopped,bundle,org.eclipse.datatools.enablement.ibm.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.ibm.ui",1248809689199
stopped,bundle,org.eclipse.datatools.sqltools.sql.ui,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.sql.ui",1248809689200
stopped,bundle,org.eclipse.rse.services.dstore,3.1.0.v200906102345,"org.eclipse.rse.services.dstore",1248809689200
stopped,bundle,org.eclipse.dstore.core,3.1.0.v200906032235,"org.eclipse.dstore.core",1248809689201
stopped,bundle,org.eclipse.dstore.extra,2.1.100.v200905272300,"org.eclipse.dstore.extra",1248809689202
stopped,bundle,org.eclipse.emf.codegen.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ui",1248809689202
